evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
10,1553234122.3064573,1001,0.12356728315353394,5.9571757316589355,5.536362171173096,-0.004099708516150713,0.7247655987739563,-0.22991833090782166,3.001157522201538,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5752314925193787,0.531177818775177,0.6753472089767456,0.6997690796852112,0.45939427614212036,0.46420323848724365,-572.4932250976562,-572.1767578125,0.999447226524353,18.96240234375,-553.21435546875,0.08744402974843979,0.08717372268438339,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
11,1553234195.4231906,1101,0.12377392500638962,6.0428242683410645,5.325714111328125,-0.004177026450634003,0.704541027545929,-0.23377521336078644,3.0376157760620117,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5648148059844971,0.542725145816803,0.6753472089767456,0.6997690796852112,0.45765817165374756,0.46612778306007385,-565.8695068359375,-565.5564575195312,0.9994468092918396,19.05670166015625,-546.499755859375,0.08742852509021759,0.08714216947555542,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
12,1553234266.7175817,1201,0.12373729050159454,5.984375,5.506121635437012,-0.0042190151289105415,0.6844720840454102,-0.2353481948375702,2.9837963581085205,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.2725694477558136,0.2725173234939575,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.4579475224018097,0.46420323848724365,-559.4688110351562,-559.1415405273438,0.9994150400161743,19.113037109375,-540.0285034179688,0.08740785717964172,0.08714892715215683,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
13,1553234337.783465,1301,0.12403672933578491,5.998263835906982,5.343167304992676,-0.004289549309760332,0.6633641719818115,-0.23872536420822144,3.0173611640930176,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6730324029922485,0.6928406357765198,0.45717594027519226,0.4653579592704773,-552.6651611328125,-552.3251953125,0.999384880065918,19.1785888671875,-533.1466064453125,0.0873834490776062,0.08711078763008118,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
14,1553234408.9605234,1401,0.12382719665765762,6.0196757316589355,5.543596267700195,-0.004309047944843769,0.6496866345405579,-0.23880212008953094,3.0057871341705322,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-548.66943359375,-548.3303833007812,0.9993820786476135,19.34930419921875,-528.9810791015625,0.08735600113868713,0.08708467334508896,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
15,1553234480.0042222,1501,0.12386713176965714,5.965277671813965,5.42587947845459,-0.004382704384624958,0.6260104179382324,-0.24232341349124908,3.0283565521240234,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.2934027910232544,0.29792147874832153,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.4614197611808777,0.4684372544288635,-541.10693359375,-540.780517578125,0.9993967413902283,19.38787841796875,-521.3926391601562,0.08731875568628311,0.08703774958848953,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
16,1553234552.8707442,1601,0.1237306296825409,5.986690044403076,5.574475288391113,-0.004473406355828047,0.6053546071052551,-0.24692529439926147,3.0115740299224854,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6747685074806213,0.6974595785140991,0.4574652910232544,0.46612778306007385,-534.6298217773438,-534.2998046875,0.999382734298706,19.489990234375,-514.809814453125,0.08727560192346573,0.08700499683618546,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
17,1553234624.0084841,1701,0.1234872043132782,5.971065044403076,5.721388816833496,-0.0045446306467056274,0.5783427357673645,-0.25024688243865967,3.003472328186035,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.3038194477558136,0.3071593642234802,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.4631558656692505,0.46997690200805664,-526.0723266601562,-525.7490234375,0.999385416507721,19.4703369140625,-506.2786865234375,0.08722566068172455,0.08693794161081314,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
18,1553234695.0133965,1801,0.12379390746355057,6.0821757316589355,5.169172286987305,-0.004633397329598665,0.5504618883132935,-0.2546633780002594,2.9884259700775146,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-517.2738037109375,-516.9429931640625,0.9993605017662048,19.47314453125,-497.4698486328125,0.08716080337762833,0.08687222748994827,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
19,1553234765.0119436,1901,0.12293187528848648,5.910879611968994,5.5082621574401855,-0.004688756074756384,0.5261668562889099,-0.25691044330596924,3.015625,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4638183116912842,-509.8760986328125,-509.53265380859375,0.9993264079093933,19.492706298828125,-490.0399475097656,0.08708460628986359,0.08681760728359222,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
20,1553234837.6121905,2001,0.12314961850643158,5.980902671813965,5.673824787139893,-0.004745402839034796,0.49728378653526306,-0.2591892182826996,3.0237269401550293,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.2986111044883728,0.3002309501171112,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.4622878134250641,0.47151654958724976,-500.9579772949219,-500.6207275390625,0.999326765537262,19.441925048828125,-481.1788024902344,0.08700218051671982,0.08671865612268448,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
21,1553234910.3309774,2101,0.12325667589902878,6.019097328186035,5.659938812255859,-0.004851561971008778,0.47369900345802307,-0.2646196782588959,3.0353009700775146,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.27025464177131653,0.27020785212516785,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.457561731338501,0.4665127098560333,-493.780029296875,-493.436279296875,0.9993038177490234,19.5086669921875,-473.9276123046875,0.08688349276781082,0.08661108464002609,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
22,1553234981.5964577,2201,0.12349721789360046,6.012152671813965,5.426355361938477,-0.004920403007417917,0.44823482632637024,-0.26761600375175476,2.998842477798462,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29803240299224854,0.3002309501171112,0.2916666567325592,0.2725173234939575,0.3541666567325592,0.3903002440929413,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.46151620149612427,0.46997690200805664,-486.1298522949219,-485.78582763671875,0.9992923140525818,19.54632568359375,-466.239501953125,0.08675133436918259,0.08648435771465302,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
23,1553235052.7306743,2301,0.1232433021068573,6.019097328186035,5.640262126922607,-0.004956618417054415,0.4257742762565613,-0.26846593618392944,3.0196759700775146,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29745370149612427,0.29561200737953186,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.46209490299224854,0.46805235743522644,-479.5556335449219,-479.20233154296875,0.9992632865905762,19.593414306640625,-459.6089172363281,0.08658908307552338,0.08633048087358475,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
24,1553235125.6062973,2401,0.12252213060855865,5.94444465637207,5.295525550842285,-0.005001494660973549,0.40028902888298035,-0.2698199152946472,2.985532522201538,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29629629850387573,0.29561200737953186,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.461901992559433,0.4707467257976532,-472.04998779296875,-471.7035217285156,0.9992660284042358,19.6180419921875,-452.0854797363281,0.08639558404684067,0.08613426238298416,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
25,1553235196.9389796,2501,0.12257258594036102,5.978588104248047,5.165632247924805,-0.005063552875071764,0.37729933857917786,-0.2722036838531494,3.0081019401550293,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29456019401550293,0.2933025360107422,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.46161264181137085,0.46766743063926697,-465.2951965332031,-464.95166015625,0.9992616772651672,19.663909912109375,-445.2877502441406,0.08617962896823883,0.08591844141483307,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
26,1553235269.7328916,2601,0.12253895401954651,5.935763835906982,5.306637287139893,-0.005133521743118763,0.352105975151062,-0.2750304043292999,3.0283565521240234,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29629629850387573,0.29792147874832153,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.5288683772087097,0.6753472089767456,0.6997690796852112,0.461901992559433,0.4684372544288635,-457.87408447265625,-457.526123046875,0.9992400407791138,19.69439697265625,-437.83172607421875,0.08589616417884827,0.08563847839832306,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
27,1553235340.8566556,2701,0.12286479771137238,6.056713104248047,5.01530122756958,-0.005208473652601242,0.3272261321544647,-0.27812469005584717,3.0364582538604736,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1684027761220932,0.19630484282970428,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.2486496865749359,0.26096996665000916,0.5856481194496155,0.6120092272758484,0.29224535822868347,0.2909930646419525,0.2916666567325592,0.2725173234939575,0.35821759700775146,0.3995380997657776,0.5642361044883728,0.545034646987915,0.6753472089767456,0.6997690796852112,0.46122685074806213,0.46997690200805664,-450.5102844238281,-450.1536560058594,0.999208390712738,19.685791015625,-430.4678649902344,0.08560267835855484,0.0853518694639206,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
28,1553235412.8367572,2801,0.12195564806461334,6.0196757316589355,5.2716064453125,-0.005275449715554714,0.304263710975647,-0.2806488573551178,3.0196759700775146,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.1701388955116272,0.19861431419849396,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.24893903732299805,0.26135489344596863,0.5856481194496155,0.6120092272758484,0.3211805522441864,0.3187066912651062,0.2916666567325592,0.2725173234939575,0.36574074625968933,0.40415704250335693,0.5734953880310059,0.542725145816803,0.6753472089767456,0.6997690796852112,0.4688464403152466,0.47498074173927307,-443.8568420410156,-443.5023498535156,0.9992013573646545,19.735748291015625,-423.7666015625,0.08528132736682892,0.08503319323062897,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
29,1553235484.1072304,2901,0.12251204252243042,6.083911895751953,5.498164653778076,-0.005352281033992767,0.2834625840187073,-0.2837403416633606,3.013310194015503,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.20891202986240387,0.24942263960838318,0.38310185074806213,0.3648960590362549,0.4878472089767456,0.49884527921676636,0.265625,0.2767513394355774,0.5856481194496155,0.6120092272758484,0.32407405972480774,0.31408774852752686,0.296875,0.2748267948627472,0.36689814925193787,0.40415704250335693,0.5717592835426331,0.545034646987915,0.6753472089767456,0.6997690796852112,0.4701003134250641,0.47498074173927307,-437.84075927734375,-437.4609680175781,0.9991325736045837,19.774078369140625,-417.6868896484375,0.08491917699575424,0.08468922227621078,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
30,1553235555.0829673,3001,0.12114178389310837,5.983796119689941,5.23005485534668,-0.0054239085875451565,0.2632473409175873,-0.28640422224998474,2.998842477798462,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.23148147761821747,0.2748267948627472,0.4027777910232544,0.3810623586177826,0.4878472089767456,0.49884527921676636,0.2726658880710602,0.2836797535419464,0.5856481194496155,0.6120092272758484,0.32060185074806213,0.3210161626338959,0.29629629850387573,0.2748267948627472,0.3663194477558136,0.40415704250335693,0.5711805820465088,0.5404157042503357,0.6753472089767456,0.6997690796852112,0.4692322611808777,0.47536566853523254,-432.0777893066406,-431.70208740234375,0.9991304874420166,19.85052490234375,-411.8515625,0.08454889804124832,0.08430851250886917,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
31,1553235627.6398368,3101,0.1208590492606163,5.971643447875977,5.183803081512451,-0.005481814034283161,0.24146603047847748,-0.28809434175491333,3.0248842239379883,0.2951388955116272,0.3625866174697876,0.09664351493120193,0.09468822181224823,0.12210648506879807,0.09006928652524948,0.234375,0.27713626623153687,0.40914350748062134,0.38568130135536194,0.4878472089767456,0.49884527921676636,0.2742091119289398,0.28483447432518005,0.5856481194496155,0.6120092272758484,0.3177083432674408,0.3187066912651062,0.29629629850387573,0.2748267948627472,0.38136574625968933,0.42032331228256226,0.5717592835426331,0.545034646987915,0.6753472089767456,0.6997690796852112,0.4713541567325592,0.4784449636936188,-425.7816467285156,-425.4062805175781,0.9991183876991272,19.877044677734375,-405.52923583984375,0.08414730429649353,0.0838988870382309,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
