evaluate,wall_time,step,measure/reconstruction/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
6,1557083686.6302927,7,3.0716352462768555,0.28654125332832336,0.32947975397109985,0.09334298223257065,0.10693641752004623,0.11794500797986984,0.13294798135757446,0.1743849515914917,0.14450867474079132,0.31910276412963867,0.33236995339393616,0.4862518012523651,0.49421966075897217,0.24626146256923676,0.25674372911453247,0.5810419917106628,0.6127167344093323,0.25832128524780273,0.2745664715766907,0.29088276624679565,0.2947976887226105,0.35890015959739685,0.3554913401603699,0.5658466219902039,0.5578034520149231,0.6736613512039185,0.6705202460289001,0.45477569103240967,0.46098265051841736,-2.442065477371216,-2.4597482681274414,1.007240891456604,14.651054382324219,12.191306114196777,0.08667396008968353,0.08641400933265686,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
7,1557083695.7717257,8,3.003618001937866,0.28654125332832336,0.32947975397109985,0.11939218640327454,0.12716762721538544,0.1172214150428772,0.1416184902191162,0.24023154377937317,0.21676300466060638,0.42329955101013184,0.44797688722610474,0.43270623683929443,0.4393063485622406,0.2698986828327179,0.28371867537498474,0.5658466219902039,0.5982658863067627,0.277858167886734,0.3005780279636383,0.2872648239135742,0.28901734948158264,0.39435601234436035,0.39017340540885925,0.570911705493927,0.5664739608764648,0.6628075242042542,0.650288999080658,0.4598408043384552,0.46579959988594055,-2.3692731857299805,-2.273277521133423,0.9594830870628357,15.36599063873291,13.092713356018066,0.08389242738485336,0.08376356214284897,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
8,1557083705.304134,9,2.979015827178955,0.3610709011554718,0.4161849617958069,0.10853835195302963,0.11271676421165466,0.15484803915023804,0.17630058526992798,0.25253257155418396,0.2398843914270401,0.41751086711883545,0.4450867176055908,0.4956584572792053,0.5173410177230835,0.29835987091064453,0.3179190754890442,0.5759768486022949,0.615606963634491,0.299565851688385,0.3208092451095581,0.32344427704811096,0.32658958435058594,0.3842257559299469,0.37283235788345337,0.5803183913230896,0.5838150382041931,0.6685962080955505,0.6560693383216858,0.472021222114563,0.4792870879173279,-0.8954352736473083,-0.8210734724998474,0.9169545769691467,16.1987247467041,15.377652168273926,0.08247902989387512,0.08222921937704086,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
9,1557083715.4645715,10,2.981186628341675,0.3545586168766022,0.4017341136932373,0.10853835195302963,0.12716762721538544,0.15557163953781128,0.17341040074825287,0.26193922758102417,0.24855491518974304,0.4240231513977051,0.4595375657081604,0.49782922863960266,0.5173410177230835,0.30041003227233887,0.3212909400463104,0.5803183913230896,0.6127167344093323,0.33719247579574585,0.3786127269268036,0.3133140504360199,0.338150292634964,0.42185238003730774,0.41329479217529297,0.5984081029891968,0.5838150382041931,0.7178003191947937,0.7052023410797119,0.49481427669525146,0.5052986741065979,0.5778030157089233,0.6903033256530762,1.1947035789489746,16.635196685791016,17.32550048828125,0.08107847720384598,0.0806947872042656,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
10,1557083727.0784798,11,2.9775686264038086,0.35745295882225037,0.41040462255477905,0.10926193743944168,0.11849711090326309,0.15629522502422333,0.17341040074825287,0.2604920268058777,0.24566474556922913,0.42329955101013184,0.4421965181827545,0.513024628162384,0.5115606784820557,0.30330440402030945,0.31695568561553955,0.5832127332687378,0.5982658863067627,0.3444283604621887,0.3757225573062897,0.329956591129303,0.33236995339393616,0.43415340781211853,0.4161849617958069,0.6049203872680664,0.6069363951683044,0.7120115756988525,0.6994219422340393,0.5014472007751465,0.5048169493675232,0.2753587067127228,0.40097716450691223,1.456199288368225,17.195693969726562,17.59667205810547,0.08064135909080505,0.08034257590770721,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
11,1557083737.2665164,12,2.9913170337677,0.36324167251586914,0.4161849617958069,0.10853835195302963,0.12716762721538544,0.15340086817741394,0.19364161789417267,0.25976845622062683,0.2398843914270401,0.39580318331718445,0.4046242833137512,0.5094066858291626,0.49132949113845825,0.29835987091064453,0.31213873624801636,0.5795947909355164,0.6011560559272766,0.35383501648902893,0.4017341136932373,0.34008681774139404,0.36705201864242554,0.4334298074245453,0.4161849617958069,0.601302444934845,0.5838150382041931,0.7149059176445007,0.6965317726135254,0.5038591623306274,0.5110790133476257,1.1425979137420654,1.2771672010421753,1.1177748441696167,17.4937744140625,18.77094078063965,0.08054560422897339,0.08018611371517181,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
12,1557083747.3941972,13,3.0282199382781982,0.3654124438762665,0.4161849617958069,0.11287988722324371,0.11560693383216858,0.15918958187103271,0.17341040074825287,0.26193922758102417,0.24566474556922913,0.4196816086769104,0.41040462255477905,0.49276411533355713,0.4971098303794861,0.30197781324386597,0.30973026156425476,0.5875542759895325,0.6069363951683044,0.35600578784942627,0.39017340540885925,0.35383501648902893,0.3786127269268036,0.44066569209098816,0.42774567008018494,0.5998553037643433,0.5693641901016235,0.6946454644203186,0.6907514333724976,0.5054269433021545,0.510597288608551,2.752702236175537,3.0074656009674072,1.092550277709961,17.303627014160156,20.311092376708984,0.08026235550642014,0.07997773587703705,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
13,1557083756.449443,14,3.0159189701080322,0.3733719289302826,0.40751445293426514,0.1172214150428772,0.12716762721538544,0.15557163953781128,0.1791907548904419,0.26193922758102417,0.2398843914270401,0.43125903606414795,0.4450867176055908,0.5361794233322144,0.5578034520149231,0.31259045004844666,0.3261078894138336,0.589001476764679,0.6098265647888184,0.3379160761833191,0.35260117053985596,0.33719247579574585,0.3410404622554779,0.4399421215057373,0.42774567008018494,0.5911722183227539,0.5838150382041931,0.7315484881401062,0.7196531891822815,0.5044621229171753,0.5057803392410278,2.444634437561035,2.7839231491088867,1.138789176940918,18.134986877441406,20.91891098022461,0.079928457736969,0.0796688050031662,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
14,1557083766.974343,15,3.0086829662323,0.3798842132091522,0.4190751314163208,0.13024601340293884,0.1416184902191162,0.1620839387178421,0.1820809245109558,0.26628074049949646,0.24277456104755402,0.43270623683929443,0.42774567008018494,0.5202605128288269,0.52601158618927,0.31524360179901123,0.3232177197933197,0.5933429598808289,0.6098265647888184,0.34949347376823425,0.39017340540885925,0.3567293882369995,0.3641618490219116,0.44066569209098816,0.43063583970069885,0.6056439876556396,0.5635837912559509,0.7315484881401062,0.7196531891822815,0.5129039883613586,0.513005793094635,2.950202465057373,3.2960779666900635,1.11723792552948,18.235641479492188,21.531719207763672,0.0795946791768074,0.07929287850856781,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
15,1557083776.850608,16,2.9985527992248535,0.38639652729034424,0.4219653308391571,0.12445730715990067,0.14450867474079132,0.15846599638462067,0.19364161789417267,0.26628074049949646,0.24566474556922913,0.4305354654788971,0.4364161789417267,0.5260491967201233,0.5202311873435974,0.31536421179771423,0.32707127928733826,0.5933429598808289,0.6069363951683044,0.36324167251586914,0.38728323578834534,0.3545586168766022,0.36705201864242554,0.44066569209098816,0.4393063485622406,0.6201157569885254,0.5838150382041931,0.7301012873649597,0.7109826803207397,0.5170043706893921,0.5158959627151489,3.3407111167907715,3.6933257579803467,1.105550765991211,18.413732528686523,22.107057571411133,0.07934056222438812,0.07900020480155945,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
16,1557083786.7698028,17,2.9855282306671143,0.3900144696235657,0.41329479217529297,0.13169319927692413,0.15606936812400818,0.15918958187103271,0.16763006150722504,0.25687408447265625,0.23699422180652618,0.43632417917251587,0.43352600932121277,0.5188133120536804,0.5346820950508118,0.31548479199409485,0.323699414730072,0.5940665602684021,0.6271676421165466,0.36468884348869324,0.37283235788345337,0.370477557182312,0.36994218826293945,0.45441389083862305,0.424855500459671,0.6208393573760986,0.5924855470657349,0.728654146194458,0.7196531891822815,0.5221900343894958,0.5178227424621582,2.9025206565856934,3.2619237899780273,1.1238244771957397,19.007144927978516,22.26906967163086,0.07882218062877655,0.07835428416728973,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
17,1557083796.5451405,18,3.0115773677825928,0.4015918970108032,0.43352600932121277,0.14109985530376434,0.1589595377445221,0.17221418023109436,0.21676300466060638,0.2641099989414215,0.21098266541957855,0.4305354654788971,0.4219653308391571,0.5267727971076965,0.5202311873435974,0.3227207064628601,0.32707127928733826,0.5911722183227539,0.6040462255477905,0.36468884348869324,0.3757225573062897,0.36179450154304504,0.34682080149650574,0.4442836344242096,0.41040462255477905,0.6107091307640076,0.589595377445221,0.7489145994186401,0.7196531891822815,0.5202605128288269,0.5077071189880371,3.592139482498169,4.076003074645996,1.1347006559371948,18.505111694335938,22.581113815307617,0.0787300169467926,0.07846121490001678,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
18,1557083806.1492422,19,2.9833574295043945,0.4102749526500702,0.43063583970069885,0.13314037024974823,0.1416184902191162,0.16787265241146088,0.19075144827365875,0.26193922758102417,0.21676300466060638,0.4276410937309265,0.42774567008018494,0.530390739440918,0.5346820950508118,0.32187649607658386,0.323699414730072,0.5904486179351807,0.615606963634491,0.38494935631752014,0.3554913401603699,0.3733719289302826,0.3641618490219116,0.4580318331718445,0.424855500459671,0.629522442817688,0.5693641901016235,0.7496381998062134,0.7283236980438232,0.5309937000274658,0.5096338987350464,3.6911797523498535,4.217339515686035,1.1425451040267944,18.875564575195312,23.09290313720703,0.07829584926366806,0.07793319225311279,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
19,1557083816.751839,20,3.0108537673950195,0.3979739546775818,0.4017341136932373,0.13675832748413086,0.17052023112773895,0.16570188105106354,0.19653178751468658,0.27206945419311523,0.25144508481025696,0.42836469411849976,0.43352600932121277,0.5361794233322144,0.5173410177230835,0.3228412866592407,0.3285163640975952,0.5853834748268127,0.6127167344093323,0.38494935631752014,0.3959537446498871,0.3748190999031067,0.39017340540885925,0.4565846621990204,0.4595375657081604,0.6316931843757629,0.5751445293426514,0.7575976848602295,0.7109826803207397,0.5318379402160645,0.5240848064422607,3.6422901153564453,4.255131721496582,1.168257236480713,19.017253875732422,23.272384643554688,0.07805092632770538,0.07778247445821762,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
20,1557083827.0123312,21,3.005788803100586,0.407380610704422,0.424855500459671,0.15774239599704742,0.17341040074825287,0.17004340887069702,0.18497109413146973,0.27206945419311523,0.2543352544307709,0.41461649537086487,0.40751445293426514,0.5448625087738037,0.5289017558097839,0.32778581976890564,0.32899805903434753,0.5976845026016235,0.6011560559272766,0.39869752526283264,0.39017340540885925,0.4015918970108032,0.39306357502937317,0.4645441472530365,0.43352600932121277,0.6172214150428772,0.5722543597221375,0.7489145994186401,0.7196531891822815,0.5381090044975281,0.5183044075965881,3.027172327041626,3.7453761100769043,1.2372523546218872,19.47710418701172,23.22248077392578,0.07749452441930771,0.0772477239370346,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
21,1557083835.501889,22,2.9594790935516357,0.4059334397315979,0.4219653308391571,0.16425471007823944,0.1820809245109558,0.18089725077152252,0.2023121416568756,0.277858167886734,0.263005793094635,0.42836469411849976,0.4046242833137512,0.540520966053009,0.5086705088615417,0.3329715430736542,0.3304431736469269,0.5904486179351807,0.6069363951683044,0.4030390679836273,0.4190751314163208,0.40520983934402466,0.39017340540885925,0.4725036323070526,0.4566473960876465,0.6331403851509094,0.5838150382041931,0.7272069454193115,0.7138728499412537,0.5385913848876953,0.5284200310707092,2.701627492904663,3.367211103439331,1.2463639974594116,19.95086097717285,23.318071365356445,0.07714805006980896,0.07675770670175552,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
22,1557083844.6765056,23,2.9927639961242676,0.4030390679836273,0.4364161789417267,0.16931982338428497,0.19653178751468658,0.18740954995155334,0.2196531742811203,0.2836468815803528,0.27167630195617676,0.42836469411849976,0.3988439440727234,0.5607814788818359,0.5462427735328674,0.33876025676727295,0.34489402174949646,0.5911722183227539,0.6011560559272766,0.40955138206481934,0.4046242833137512,0.4102749526500702,0.3959537446498871,0.48046308755874634,0.44797688722610474,0.6367583274841309,0.586705207824707,0.7474674582481384,0.7138728499412537,0.5459479093551636,0.5250481963157654,2.793912410736084,3.5674216747283936,1.276855230331421,19.946937561035156,23.514358520507812,0.07707154005765915,0.07682208716869354,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
23,1557083854.4667354,24,2.9985527992248535,0.41244572401046753,0.41040462255477905,0.19175109267234802,0.18497109413146973,0.18596237897872925,0.19653178751468658,0.277858167886734,0.24855491518974304,0.4240231513977051,0.40751445293426514,0.5658466219902039,0.5375722646713257,0.3429811894893646,0.3309248685836792,0.5955137610435486,0.5982658863067627,0.407380610704422,0.41329479217529297,0.42185238003730774,0.39306357502937317,0.47901591658592224,0.45375722646713257,0.6208393573760986,0.5924855470657349,0.7532561421394348,0.7225433588027954,0.5463097095489502,0.5289017558097839,2.9021053314208984,3.7325527667999268,1.2861534357070923,19.958703994750977,23.69125747680664,0.07663461565971375,0.07641298323869705,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
24,1557083862.9261646,25,2.935600519180298,0.4196816086769104,0.42774567008018494,0.1606367528438568,0.16763006150722504,0.19319826364517212,0.1994219720363617,0.28292331099510193,0.2543352544307709,0.3994211256504059,0.34682080149650574,0.5672937631607056,0.5202311873435974,0.33719247579574585,0.31936416029930115,0.6020260453224182,0.5953757166862488,0.4102749526500702,0.3757225573062897,0.422575980424881,0.38728323578834534,0.4920405149459839,0.4566473960876465,0.6222865581512451,0.560693621635437,0.7626628279685974,0.7341040372848511,0.551977813243866,0.5183044075965881,2.0136606693267822,2.919320583343506,1.4497579336166382,20.609617233276367,23.52893829345703,0.07656411081552505,0.07624411582946777,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
25,1557083872.0086997,26,2.965991258621216,0.40520983934402466,0.4046242833137512,0.18017366528511047,0.18497109413146973,0.1960926204919815,0.20809248089790344,0.2872648239135742,0.25144508481025696,0.407380610704422,0.34682080149650574,0.5665701627731323,0.52601158618927,0.34044861793518066,0.3203275501728058,0.6157742142677307,0.6184971332550049,0.4240231513977051,0.3959537446498871,0.4261939227581024,0.3959537446498871,0.47756874561309814,0.4421965181827545,0.6215629577636719,0.5549132823944092,0.7633863687515259,0.7312138676643372,0.5547515749931335,0.5231214165687561,2.4104831218719482,3.399784564971924,1.4104162454605103,20.301115036010742,23.700899124145508,0.07631095498800278,0.07615590840578079,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
26,1557083881.9996881,27,2.9804630279541016,0.40665701031684875,0.4017341136932373,0.18089725077152252,0.2023121416568756,0.19536903500556946,0.20520231127738953,0.2858176529407501,0.2572254240512848,0.43125903606414795,0.3815028965473175,0.5680173635482788,0.5231214165687561,0.34466955065727234,0.3285163640975952,0.6070911884307861,0.5953757166862488,0.422575980424881,0.3815028965473175,0.4196816086769104,0.39017340540885925,0.4971056580543518,0.4421965181827545,0.644717812538147,0.5664739608764648,0.7612156271934509,0.7167630195617676,0.5587313175201416,0.5154142379760742,2.3910017013549805,3.4490885734558105,1.4425287246704102,20.7474422454834,24.196531295776367,0.07622339576482773,0.07600751519203186,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
27,1557083891.729064,28,2.9464545249938965,0.4102749526500702,0.40751445293426514,0.17004340887069702,0.16473987698554993,0.19247467815876007,0.21387283504009247,0.28292331099510193,0.24277456104755402,0.4457308351993561,0.4017341136932373,0.57380610704422,0.5173410177230835,0.3458755314350128,0.32466280460357666,0.59913170337677,0.6011560559272766,0.4254703223705292,0.3843930661678314,0.41751086711883545,0.3757225573062897,0.4971056580543518,0.45375722646713257,0.6584659814834595,0.6011560559272766,0.7539797425270081,0.6907514333724976,0.558610737323761,0.5178227424621582,2.5036377906799316,3.571584463119507,1.426558017730713,20.772708892822266,24.34429359436035,0.0760359987616539,0.07588805258274078,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
28,1557083901.2029965,29,2.9804630279541016,0.41751086711883545,0.39306357502937317,0.18162083625793457,0.18497109413146973,0.1989869773387909,0.2023121416568756,0.27206945419311523,0.23410405218601227,0.44500723481178284,0.3641618490219116,0.568740963935852,0.5231214165687561,0.3473227322101593,0.31695568561553955,0.6027496457099915,0.5924855470657349,0.42836469411849976,0.37283235788345337,0.4370477497577667,0.3757225573062897,0.4862518012523651,0.4364161789417267,0.6534008979797363,0.589595377445221,0.7532561421394348,0.7080925107002258,0.5601784586906433,0.5125240683555603,1.9052093029022217,3.060286521911621,1.6062731742858887,20.92905044555664,23.989337921142578,0.075731560587883,0.0756182074546814,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
29,1557083911.7657342,30,2.9609262943267822,0.4211288094520569,0.40751445293426514,0.1881331354379654,0.19075144827365875,0.18958032131195068,0.2023121416568756,0.284370481967926,0.24277456104755402,0.4471780061721802,0.39017340540885925,0.568740963935852,0.5462427735328674,0.3498552739620209,0.32996147871017456,0.6114327311515808,0.5982658863067627,0.43777135014533997,0.39306357502937317,0.4356005787849426,0.3959537446498871,0.5,0.4161849617958069,0.6635311245918274,0.586705207824707,0.7604920268058777,0.7283236980438232,0.5681379437446594,0.5197495222091675,2.0621724128723145,3.229487895965576,1.566061019897461,21.094467163085938,24.323955535888672,0.07580491900444031,0.07563167810440063,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
30,1557083922.3358665,31,3.0050652027130127,0.392185240983963,0.3959537446498871,0.18958032131195068,0.18497109413146973,0.20405210554599762,0.19075144827365875,0.2807525396347046,0.25144508481025696,0.4261939227581024,0.3612716794013977,0.5752532482147217,0.5346820950508118,0.34466955065727234,0.31984585523605347,0.6063675880432129,0.5722543597221375,0.4457308351993561,0.3641618490219116,0.44500723481178284,0.37283235788345337,0.5057886838912964,0.41040462255477905,0.6570188403129578,0.5809248685836792,0.7684515118598938,0.7312138676643372,0.5713940858840942,0.5052986741065979,1.6418005228042603,2.9753382205963135,1.8122409582138062,20.953880310058594,23.929218292236328,0.07551999390125275,0.0756172388792038,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
