,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
2,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,18.794422507286072,1.8956059217453003,0.2014470100402832,0.054192543029785156,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.11068702290076336,0.1307901907356948,0.12039473684210526,0.010045700209013615,4,0.3065395095367847,0.30916030534351147,0.30784990744014806,0.001310397903363375,0.0728066527876209,0.08099988514461395,0.07676312157053729,0.004094218218589673,4,0.2560076815498142,0.27921385518893266,0.2676107683693734,0.011603086819559238,0.11068702290076336,0.1307901907356948,0.12039473684210526,0.010045700209013615,4,0.3065395095367847,0.30916030534351147,0.30784990744014806,0.001310397903363375,0.07784790705322743,0.09418156935005269,0.08573534660972068,0.008162050682582625,4,0.25228454372389447,0.2643099449423023,0.2582972443330984,0.006012700609203919
3,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,33.37925434112549,1.3620290756225586,0.21603381633758545,0.023519158363342285,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.11959287531806616,0.1226158038147139,0.12105263157894737,0.0015105795106500944,3,0.5803814713896458,0.5852417302798982,0.582811600834772,0.0024301294451262168,0.09550850928285935,0.09412546191095039,0.09484064298616121,0.0006911189016150872,3,0.6066488865563061,0.5914572852185558,0.599053085887431,0.007595800668875163,0.11959287531806616,0.1226158038147139,0.12105263157894737,0.0015105795106500944,3,0.5803814713896458,0.5852417302798982,0.582811600834772,0.0024301294451262168,0.09938669268993874,0.10269828322117477,0.10098584232804876,0.001654826043585023,3,0.5684919464149945,0.5681966661754385,0.5683443062952165,0.00014764011977796976
4,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,40.55121028423309,2.4644933938980103,0.1472083330154419,0.033172011375427246,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.10687022900763359,0.12806539509536785,0.11710526315789474,0.010591379734076447,5,0.8610354223433242,0.8804071246819338,0.8707212735126291,0.009685851169304815,0.09058874681618985,0.10006612483115476,0.09516532277867948,0.004735915209363257,2,0.8740882313396409,0.8956701250962767,0.8848791782179588,0.010790946878317942,0.10687022900763359,0.12806539509536785,0.11710526315789474,0.010591379734076447,5,0.8610354223433242,0.8804071246819338,0.8707212735126291,0.009685851169304815,0.09319263746293018,0.11105414401623344,0.10181786496959108,0.008925525647954603,2,0.8615307495813195,0.8792990797938751,0.8704149146875972,0.00888416510627782
5,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,36.55685603618622,0.6771692037582397,0.08666729927062988,0.020102262496948242,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.12213740458015267,0.13215258855585832,0.12697368421052632,0.005004660787004724,2,0.9645776566757494,0.9631043256997456,0.9638409911877475,0.0007366654880018864,0.1106003184745098,0.10285938529002879,0.10686226258147752,0.003868201009304583,1,0.9755228003747294,0.9751699141966318,0.9753463572856806,0.00017644308904879447,0.12213740458015267,0.13215258855585832,0.12697368421052632,0.005004660787004724,2,0.9645776566757494,0.9631043256997456,0.9638409911877475,0.0007366654880018864,0.11014753425794624,0.11250937666978793,0.11128805552787505,0.0011802299520709432,1,0.9664012149557639,0.965642669284823,0.9660219421202935,0.00037927283547045665
0,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,8.459586262702942,0.5992122888565063,0.03323841094970703,0.003228902816772461,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.20278833967046894,0.22298221614227087,0.2125,0.010089584861353916,3,0.22298221614227087,0.21166032953105196,0.21732127283666142,0.005660943305609456,0.06467698724302585,0.08234177246207348,0.073172354345081,0.008825960175305935,6,0.07596631534640032,0.07665597756761078,0.07631114645700554,0.00034483111060523014,0.20278833967046894,0.22298221614227087,0.2125,0.010089584861353916,3,0.22298221614227087,0.21166032953105196,0.21732127283666142,0.005660943305609456,0.09555987425634885,0.11425596759367335,0.10455121914423318,0.009341238695113045,6,0.11022535511335407,0.10726084699561468,0.10874310105448437,0.0014822540588696961
1,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,10.641906499862671,1.0969789028167725,0.13355207443237305,0.004622459411621094,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.24081115335868186,0.2448700410396717,0.24276315789473685,0.0020279658418845747,1,0.2859097127222982,0.27122940430925224,0.27856955851577525,0.007340154206522981,0.12062240416018201,0.11332221183118603,0.11711158798090829,0.003647437881006182,5,0.13338152740120696,0.14826955281926107,0.14082554011023402,0.007444012709027059,0.24081115335868186,0.2448700410396717,0.24276315789473685,0.0020279658418845747,1,0.2859097127222982,0.27122940430925224,0.27856955851577525,0.007340154206522981,0.14052916102751925,0.14973868950155728,0.14495821715549412,0.004601410690097703,5,0.17464006936025786,0.16651678159045935,0.17057842547535862,0.004061643884899255
2,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,18.936764359474182,3.9959429502487183,0.18461382389068604,0.046588778495788574,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.22053231939163498,0.2216142270861833,0.22105263157894736,0.0005405598826723477,2,0.4062927496580027,0.37389100126742714,0.39009187546271495,0.01620087419528779,0.1265562772791062,0.13376475675249325,0.13002298681532062,0.0036016148494136297,4,0.32189132179797153,0.3047936076001777,0.3133424646990746,0.008548857098896911,0.22053231939163498,0.2216142270861833,0.22105263157894736,0.0005405598826723477,2,0.4062927496580027,0.37389100126742714,0.39009187546271495,0.01620087419528779,0.15603771361354601,0.16398311221537792,0.15985882307271648,0.003969806072766993,4,0.3291387762926102,0.3026243915276845,0.3158815839101473,0.01325719238246284
3,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,29.020650148391724,3.1766018867492676,0.21381354331970215,0.033354997634887695,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.21673003802281368,0.20656634746922026,0.2118421052631579,0.005078144282412338,4,0.6607387140902873,0.5855513307984791,0.6231450224443832,0.03759369164590409,0.159784515222295,0.16506846047723187,0.16232567573634687,0.0026400485378267067,2,0.676906891117522,0.5807102781189384,0.6288085846182302,0.04809830649929181,0.21673003802281368,0.20656634746922026,0.2118421052631579,0.005078144282412338,4,0.6607387140902873,0.5855513307984791,0.6231450224443832,0.03759369164590409,0.17834123280326322,0.18018869679001992,0.1792297171284732,0.0009230592600041612,2,0.6449137495441105,0.5598197693606213,0.6023667594523658,0.04254699009174462
4,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,38.200175762176514,3.100813150405884,0.15570604801177979,0.04381072521209717,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.20278833967046894,0.19151846785225718,0.19736842105263158,0.0056308321111702905,6,0.8946648426812586,0.8948035487959443,0.8947341957386015,6.935305734284691e-05,0.15336773024587325,0.1654877689084096,0.15919651199739568,0.006055605954572784,3,0.900950586915306,0.9009687145815539,0.90095965074843,9.06383312393455e-06,0.20278833967046894,0.19151846785225718,0.19736842105263158,0.0056308321111702905,6,0.8946648426812586,0.8948035487959443,0.8947341957386015,6.935305734284691e-05,0.16998866171850044,0.17526387679221483,0.1725256237046091,0.0026356866262134473,3,0.8925434220714833,0.8929694162682407,0.892756419169862,0.00021299709837868663
5,4,3,False,train,MLP-bag_of_words_gaussian_random_projection,35.69331979751587,2.783353805541992,0.08348870277404785,0.03337240219116211,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.20659062103929024,0.20930232558139536,0.20789473684210527,0.0013548648341339042,5,0.9904240766073872,0.9809885931558935,0.9857063348816404,0.004717741725746849,0.15476575313058286,0.18000993957589814,0.16690621384869173,0.012612900834146842,1,0.9922765617875058,0.9830697910412106,0.9876731764143583,0.004603385373147584,0.20659062103929024,0.20930232558139536,0.20789473684210527,0.0013548648341339042,5,0.9904240766073872,0.9809885931558935,0.9857063348816404,0.004717741725746849,0.17372213893662503,0.18924466502768447,0.1811872485238385,0.007755610691043783,1,0.9908812949027521,0.9812480471338042,0.9860646710182781,0.004816623884473958
0,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,7.960547685623169,0.3547053337097168,0.02834916114807129,0.0016219615936279297,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3235668789808917,0.3183673469387755,0.32105263157894737,0.0025983590841208147,1,0.34285714285714286,0.31337579617834393,0.3281164695177434,0.014740673339399463,0.15408651146677937,0.1552243994174062,0.15463674017974696,0.0005686360751840839,6,0.1742324708213285,0.14447837488667223,0.15935542285400037,0.014877047967328139,0.3235668789808917,0.3183673469387755,0.32105263157894737,0.0025983590841208147,1,0.34285714285714286,0.31337579617834393,0.3281164695177434,0.014740673339399463,0.20323541594413605,0.20367409274130138,0.20344753926381795,0.0002192196974025478,6,0.22447873727253498,0.19334849233735374,0.20891361480494436,0.01556512246759062
1,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,9.792847156524658,1.0968191623687744,0.1135251522064209,0.01421976089477539,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.30445859872611464,0.308843537414966,0.30657894736842106,0.0021912828276085716,3,0.34965986394557824,0.3452229299363057,0.347441396940942,0.0022184670046362653,0.16720515901974137,0.19376129081782967,0.18004644643526432,0.01327088009800752,5,0.2159718217275048,0.21664666571056782,0.21630924371903631,0.0003374219915315141,0.30445859872611464,0.308843537414966,0.30657894736842106,0.0021912828276085716,3,0.34965986394557824,0.3452229299363057,0.347441396940942,0.0022184670046362653,0.2150621447521762,0.23257224198067317,0.22352919834621915,0.008750310571984925,5,0.26342441476662926,0.2511903862844723,0.2573074005255508,0.006117014241078467
2,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,17.383801102638245,2.5235358476638794,0.1240541934967041,0.012868881225585938,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.30828025477707005,0.32108843537414966,0.3144736842105263,0.0064006245438842846,2,0.47210884353741495,0.4407643312101911,0.456436587373803,0.015672256163611925,0.216592466411316,0.24476772290629284,0.2302166858348739,0.014080004328882043,4,0.3839215826167332,0.34948929119146555,0.3667054369040994,0.01721614571263383,0.30828025477707005,0.32108843537414966,0.3144736842105263,0.0064006245438842846,2,0.47210884353741495,0.4407643312101911,0.456436587373803,0.015672256163611925,0.2494622675479027,0.2703636157344812,0.2595691694670706,0.010445018415323491,4,0.4119018366871143,0.3755368020034176,0.39371931934526594,0.018182517341848337
3,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,26.341827630996704,3.5046544075012207,0.20786142349243164,0.008642196655273438,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3006369426751592,0.30612244897959184,0.30328947368421055,0.00274126883374747,6,0.6680272108843538,0.6535031847133758,0.6607651977988648,0.007262013085489016,0.22759112583190522,0.2571575670079164,0.24188805626898957,0.014775220229923806,3,0.655104536012438,0.6516455868052963,0.6533750614088671,0.0017294746035708686,0.3006369426751592,0.30612244897959184,0.30328947368421055,0.00274126883374747,6,0.6680272108843538,0.6535031847133758,0.6607651977988648,0.007262013085489016,0.25627846900160306,0.2783749326897829,0.2669632721666111,0.01104225278084067,3,0.6490210114811016,0.6342337718839007,0.6416273916825012,0.007393619798600426
4,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,35.25889778137207,1.3383934497833252,0.1252288818359375,0.013473033905029297,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3057324840764331,0.3047619047619048,0.30526315789473685,0.00048502702903586574,5,0.9142857142857143,0.8713375796178344,0.8928116469517744,0.021474067333939917,0.24392647407645077,0.278407005994581,0.2605996260237045,0.01723093590136377,1,0.9190098208395497,0.8732620868611402,0.896135953850345,0.022873866989204794,0.3057324840764331,0.3047619047619048,0.30526315789473685,0.00048502702903586574,5,0.9142857142857143,0.8713375796178344,0.8928116469517744,0.021474067333939917,0.2685763289208123,0.2897377838478555,0.2788090061388233,0.010575001403494948,1,0.9123709770085012,0.8667348820223737,0.8895529295154374,0.022818047493063764
5,4,4,False,train,MLP-bag_of_words_gaussian_random_projection,31.241238355636597,2.5598342418670654,0.0807795524597168,0.011083602905273438,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.2968152866242038,0.31564625850340133,0.3059210526315789,0.009410390482990881,4,0.9823129251700681,0.9745222929936306,0.9784176090818493,0.0038953160882187476,0.23862471395228738,0.27183291415253585,0.25468262654911805,0.016595114321576447,2,0.9835307352915327,0.9755218716009709,0.9795263034462518,0.004004431845280876,0.2968152866242038,0.31564625850340133,0.3059210526315789,0.009410390482990881,4,0.9823129251700681,0.9745222929936306,0.9784176090818493,0.0038953160882187476,0.2616143148506717,0.29069874774986776,0.27567816891705926,0.01453434651772444,2,0.9823542756682387,0.9738534914770692,0.978103883572654,0.004250392095584754
0,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.461535215377808,1.2635958194732666,0.028203845024108887,0.005187630653381348,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.47698209718670076,0.4905149051490515,0.48355263157894735,0.006763568432462167,3,0.510840108401084,0.49232736572890023,0.501583737064992,0.009256371336091862,0.26932457335658266,0.2777814027471468,0.2734305865738434,0.004226642723658523,6,0.30106881031225907,0.27366372537722505,0.28736626784474206,0.01370254246751701,0.47698209718670076,0.4905149051490515,0.48355263157894735,0.006763568432462167,3,0.510840108401084,0.49232736572890023,0.501583737064992,0.009256371336091862,0.3422085084970832,0.35467707764322765,0.348262326937777,0.006231672015848623,6,0.3769080150527572,0.3463562886548466,0.3616321518538019,0.015275863198955297
1,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,7.091342806816101,1.2493101358413696,0.06949520111083984,0.014741182327270508,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.48081841432225064,0.5067750677506775,0.4934210526315789,0.01297288797929361,1,0.559620596205962,0.5332480818414322,0.5464343390236972,0.013186257182264904,0.30442409545443677,0.3600730314394881,0.33144311832086304,0.02781280779094279,5,0.3934214269090743,0.3548747063826403,0.3741480666458573,0.019273360263216993,0.48081841432225064,0.5067750677506775,0.4934210526315789,0.01297288797929361,1,0.559620596205962,0.5332480818414322,0.5464343390236972,0.013186257182264904,0.3682398413643676,0.41223736861566634,0.38960179867453765,0.02198954476049378,5,0.453765068645519,0.42297037964110284,0.43836772414331093,0.015397344502208088
2,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,9.70034396648407,2.931714415550232,0.10698282718658447,0.05652439594268799,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.47570332480818417,0.502710027100271,0.4888157894736842,0.013497692392875188,2,0.6341463414634146,0.6010230179028133,0.6175846796831139,0.016561661780300663,0.34581558522883665,0.39628092286343164,0.3703178346856334,0.025222094742531263,4,0.5438091400907233,0.5209104572793218,0.5323597986850226,0.011449341405700753,0.47570332480818417,0.502710027100271,0.4888157894736842,0.013497692392875188,2,0.6341463414634146,0.6010230179028133,0.6175846796831139,0.016561661780300663,0.3958251552304817,0.43481290532036004,0.414754733892541,0.019485705885596536,4,0.5654567871959588,0.528272568007658,0.5468646776018085,0.01859210959415042
3,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,17.78154981136322,7.497999310493469,0.11284351348876953,0.04372048377990723,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.4578005115089514,0.48644986449864497,0.47171052631578947,0.014318673554715663,4,0.7588075880758808,0.7659846547314578,0.7623961214036693,0.0035885333277885234,0.3632317685704371,0.4152621609019571,0.3884938932682409,0.0260042941628325,3,0.7354844438247597,0.7457647764144948,0.7406246101196272,0.005140166294867521,0.4578005115089514,0.48644986449864497,0.47171052631578947,0.014318673554715663,4,0.7588075880758808,0.7659846547314578,0.7623961214036693,0.0035885333277885234,0.40298111693314237,0.4462410515676328,0.42398495361752,0.021620903000931307,2,0.7317816995372495,0.7420988962580611,0.7369402978976554,0.0051585983604058305
4,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,24.832625150680542,4.010489225387573,0.08202898502349854,0.017567753791809082,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.4398976982097187,0.45799457994579945,0.4486842105263158,0.009044649002386006,6,0.967479674796748,0.9450127877237852,0.9562462312602666,0.011233443536481424,0.3806124780292975,0.41256871978069637,0.3961280743533319,0.015971425038410612,2,0.9678263105446222,0.9455334443539809,0.9566798774493015,0.011146433095320651,0.4398976982097187,0.45799457994579945,0.4486842105263158,0.009044649002386006,6,0.967479674796748,0.9450127877237852,0.9562462312602666,0.011233443536481424,0.4066439038427684,0.43343386049193977,0.4196511327948003,0.013389364986443707,3,0.9670933801790182,0.9435912377748166,0.9553423089769174,0.011751071202100838
5,4,5,False,train,MLP-bag_of_words_gaussian_random_projection,22.519283413887024,3.8864463567733765,0.0660930871963501,0.011796116828918457,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.4475703324808184,0.47831978319783197,0.4625,0.015368282381878815,5,0.9959349593495935,0.9974424552429667,0.9966887072962801,0.0007537479466865893,0.38360228303104765,0.43091417353377043,0.40657345091986963,0.02364603192290751,1,0.9959503136107848,0.9975016766266742,0.9967259951187295,0.0007756815079447144,0.4475703324808184,0.47831978319783197,0.4625,0.015368282381878815,5,0.9959349593495935,0.9974424552429667,0.9966887072962801,0.0007537479466865893,0.41169867420448175,0.45235064197324215,0.4314362743448404,0.020317466019114067,1,0.9959068417212271,0.9973873808481466,0.9966471112846869,0.0007402695634597389
